id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,label
16423,3013,hàng tốt_xịt mịn hàng thích thương_hiệu không_gây cảm_giác khó_chịu,4/5/2020,18:49,5,100150065,good
16424,147,,10/4/2023,16:01,5,422211447,good
16425,2344,hương dễ_chịu mát giá_thành ổn,1/5/2023,19:54,5,422206537,good
16426,621,hôm mùi hơi không_thích mùi,30/12/2021,13:41,3,253900006,neutral
16427,1675,dầu_xài thích không_bị rít_dưỡng ẩm tốt,23/09/2021,9:15,5,318900005,good
16428,2359,tốt,30/04/2023,16:50,5,422206537,good
16429,2338,tốt,2/5/2023,11:35,5,422202253,good
16430,475,aply lớp dưỡng mỏng thấm cực thích lớp dưỡng_hơi tán lớp finish đẹp không_xuống_tông dầu,11/4/2023,9:15,5,204900013,good
16431,1316,tốt,21/01/2022,9:12,5,253900003,good
16432,470,hộp nguyên nhé_mìng đổi dòng xài,18/01/2024,22:22,5,422204659,good
16433,2507,mùi hương dễ_chịu mát giá_thành ổn,29/04/2023,19:07,5,204100019,good
16434,1070,tốt_tẩy sạch mịn mướt không_hề_bí khô thích_hợp dầu mụn bụi bẩn lớp,20/04/2023,20:39,5,422204904,good
16435,2440,mụn hộp,6/10/2020,7:49,5,422205163,good
16436,216,chất_lượng tẩy hằng,12/3/2022,19:29,5,205100137,good
16437,918,sảm_phẩm tốt thích gê,12/4/2023,12:35,5,422204795,good
16438,210,sài dầu đổi,27/03/2022,15:52,5,205100136,good
16439,2315,dễ_dàng thoải_mái thư_giãn,4/5/2023,20:25,5,308500037,good
16440,2516,ạ_dầu sài kiểm_dầu đỉnh,2/2/2023,18:32,5,204100054,good
16441,1157,trộm_vía sài sài mát mịn_mặt mụn xưng nhẹ sài ổn,30/05/2024,15:02,5,422216289,good
16442,1338,ẩm dịu tốt,22/02/2021,9:39,5,253900003,good
16443,1214,dạng sữa tán khô không_gây nhờn_rít kiềm dầu tốt dầu hỗn_hợp,5/4/2021,22:58,5,249500007,good
16444,578,tẩy mùi thơm_tẩy rửa mặt mềm_không_khô căng hạt hơi tẩy nhẹ_nhàng đau_rát hạt mịn tốt,14/05/2023,14:42,4,422202025,good
16445,178,tiền thích hada_labo hỗn_hợp thiên_khô thích,24/01/2023,23:19,5,224100007,good
16446,1505,hợp chân_ái yêu,30/07/2024,10:18,5,422211548,good
16447,121,môi đỏ đau_và khô môi,20/05/2022,11:47,1,422209444,bad
16449,1074,mỏng nhẹ thấm không_gây bí_tắc mụn khô dưỡng,18/12/2022,18:45,5,224100001,good
16450,2357,dễ_dàng thoải_mái thư_giãn,30/04/2023,17:56,5,308500004,good
16451,157,dòng nắp xám không_sạch nắp nhạt sạch nắp hồng không_cồn nắp nhạt không_tạo bọt trượt không_mượt bù tẩy sạch_sẽ lớp kcn cushion sương sương miếng không_lên mụn_ẩn giá công_dụng độ toàn chấm,30/01/2023,11:22,5,422206648,good
16452,729,mặt chê,9/4/2023,19:39,5,100230064,good
16453,1524,mặt_nạ phục_hồi siêu_đỉnh kích_ứng đắp khỏe trông ẩm_căng bóng mê,28/03/2024,17:21,5,422218100,good
16454,1489,xài cực tốt sạch không_bị khô,26/11/2020,13:45,5,204900159,good
16455,1186,chân_ái ahi shop,18/06/2022,13:39,5,422215804,good
16456,671,thích hasaki tẩy,4/5/2023,19:05,5,200400004,good
16457,254,giá rẻ_tẩy sạch,10/8/2021,15:10,5,422208807,good
16458,1420,hàng,14/01/2022,20:54,4,422217029,good
16459,1630,xài sạch sâu không_khô căng tập_thể đàn_ông xài nghiện dầu_xài mặt thoáng nhẹ hẳn,28/10/2021,10:43,5,422206537,good
16460,258,hàng giá rẻ tẩy sạch,31/07/2021,11:46,5,205100146,good
16461,2933,phục_hồi tốt skincare đầy_đủ đắp tuần cải_thiện hẳn,30/07/2024,20:51,5,422217970,good
16462,74,đầu căng bóng nổi_mẩn đỏ sưng không_hợp hỗn_hợp,17/03/2022,22:11,2,100190059,bad
16463,700,dễ_dàng thoải_mái thư_giãn,27/04/2023,16:08,5,422205162,good
16464,2198,lọ dạng sữa màu ấn_tượng kiềm dầu_hơi ổn_áp hỗn_hợp thiên_dầu mụn xài ổn không_bị_kích_ứng mụn bóng dầu tone tone nhẹ phút đầu tệp màu bình_thường dầu xài thử kiểu bổ_rẻ,26/04/2022,18:24,5,422203146,good
16465,1012,đỉnh mát_dịu liền,3/5/2023,20:09,5,422200236,good
16466,877,xài dầu kiềm dầu tốt mỏng nhẹ không_bết_rít rcm,1/10/2024,2:16,5,422215665,good
16467,506,hồi tuýp sài thử ghét_quá sạm vứt không_giờ bôi hà đánh_liều tuýp sài trộm_vía lớp finish đẹp lắm mịn ẩm_ráo không_dính_khẩu xứng_đáng,1/11/2022,21:21,5,422216416,good
16468,2026,thấm nâng nửa_tông nhũ nắng,14/11/2022,22:49,5,422207413,good
16469,1034,dễ_dàng thoải_mái thư_giãn,27/04/2023,18:04,5,308500037,good
16470,737,,2/11/2022,15:09,4,422216594,good
16471,346,pel khô tối khô_rát tuyệt_vời thử,14/11/2023,23:55,5,422204167,good
16472,2451,mặt_nạ đầu sợ dị_ứng cười nhẹ liều đắp thử ngờ,14/04/2020,22:13,5,308500009,good
16473,1026,hàng tốt xử_dụng giá_thành,30/04/2023,20:40,5,422205164,good
16474,739,sài,12/10/2022,11:53,5,100230064,good
16475,1148,hàng,14/02/2023,9:49,5,422207866,good
16476,1085,dễ_dàng thoải_mái thư_giãn,28/04/2023,10:00,5,422202253,good
16477,1034,dễ_dàng thoải_mái thư_giãn,27/04/2023,18:04,5,308500013,good
16478,507,,18/10/2022,18:04,5,204900013,good
16479,169,tẩy_tẩy sạch_lắc bọt khí,18/11/2022,21:47,5,205100137,good
16480,1898,tốt dầu bớt đổ dầu bớt bít tắt bớt,7/11/2022,14:16,5,100210023,good
16482,738,,17/10/2022,21:11,4,100230057,good
16483,3258,không_thấy nổi_bật chất_lượng ổn giá,27/02/2021,9:14,3,422205162,neutral
16485,3116,ưng_cơ hơi bết dít tiếng đi rửa hơi dính tác_dụng không,12/4/2023,22:02,5,256700002,good
16486,1268,sạch không_bị khô sạch dầu,18/09/2024,12:03,5,422210784,good
16487,4255,mùi xà_phòng không_à không_thích lắm,7/8/2024,20:57,3,206700001,neutral
16488,2332,dễ_dàng thoải_mái thư_giãn,2/5/2023,19:22,5,308500013,good
16489,852,hơi mặt cảm_giác nhờn_rít,14/12/2021,14:43,5,422204028,good
16490,997,sạch xả bọt,7/6/2022,0:15,5,422202362,good
16491,870,tốt,15/04/2023,15:12,5,422204795,good
16492,4189,chất mỏng nhẹ thấm không_gây bí tuần căng mịn hẳn tư_vấn nhiệt_tình hiệu_quả đợi thử trải_nghiệm,16/10/2023,18:54,5,248700057,good
16493,394,sữa rửa mặt chân_ái tích khuyên,21/07/2023,21:33,5,422208976,good
16494,182,dễ_dàng thoải_mái thư_giãn,28/04/2023,10:28,5,422205163,good
16495,1463,căng mướt xài thử thời,2/5/2022,23:11,5,204900159,good
16496,1814,chống nắng sữa recomend,3/12/2022,18:39,5,249500001,good
16497,2193,cảm_nhận nâng tone nhẹ khuyết_điểm lớp bóng nhẹ khô giá hạt,20/10/2022,16:12,5,249500028,good
16498,1030,dãng thoải_mái thư_giãn,30/04/2023,15:04,5,308500004,good
16499,552,chất_lượng tuyệt_vời giá bioderma mãi yêu tẩy sạch không_khô căng,13/10/2021,9:30,5,343100029,good
16500,748,mụn ẩn_không_nên mụn ẩn,22/07/2022,21:43,4,200400003,good
16501,170,mụn viêm bioderma tẩy mụn_ẩn mắc,10/11/2022,8:57,5,200400004,good
16502,107,cảm_giác nhờn srm không_kích_ứng đổi,30/09/2019,8:34,5,422210784,good
16503,2203,nâng tông mịn kiềm dầu tốt,16/11/2021,7:59,5,422203146,good
16504,752,giá hời tặng quà quà tặng hàng shiper kiểu hời_hợt hôm đth mượn đth đăng_nhập zalo_nhắn trả_lời hàng không_trả tiền trả_lời nhắn hẹn nói_chuyện súc,22/05/2022,12:05,5,100230059,good
16505,1317,hạt bé tí,13/12/2017,11:54,5,100220010,good
16506,1252,kiềm dầu tốt khả_năng thâm_hơi chậm mụn bôi tầm hôm còi mụn xài,26/09/2024,8:43,5,422208913,good
16507,3317,date,20/09/2023,7:39,5,223600009,good
16508,3920,bước_dưỡng ẩm_đêm thông_thường không_phù_hợp dầu mụn tuần liền mặt toàn mụn sưng cục lắm ổn tuần dầu mụn,13/07/2020,13:51,4,223600058,good
16509,705,thích hasaki tẩy,28/04/2023,18:37,5,200400003,good
16510,106,mặt_nạ đắp rửa,12/4/2023,19:24,5,365000018,good
16511,1633,megaduo bớt mụn mờ thâm giá hasaki tốt,9/11/2021,22:38,5,422208181,good
16512,788,hàng hãng đàng_hoàng dầu hỗn_hợp xài lắm không_nhất_thiết nhạy_cảm_xài hãng,17/06/2021,9:42,5,100230057,good
16513,182,chất_lượng shop không_đe_ý không_giá_gói giá,26/05/2024,7:20,4,422206149,good
16514,3705,giá mềm nhẹ,15/08/2023,14:10,5,371600007,good
16515,2384,sư_dụng dê thư độ,29/04/2023,11:58,5,308500018,good
16516,51,dính_khẩu ẩm ẩm ẩm_ướt ướt khó_chịu nhạy_cảm không_lên tẩy tốn bông_tẩy sạch tầm,22/08/2022,18:41,3,422212100,neutral
16517,1994,kcn thích_hợp hằng thấm lắm lớp mỏng nhẹ chống dạng chất mùa đông khô,27/11/2022,16:35,5,422203145,good
16518,1983,định_online hôm tiện ghé cửa_hàng chất lỏng thấm hiệu_ứng căng_bóng lấp_lánh nhẹ giá_cả rẻ,2/12/2022,0:05,5,422207413,good
16519,3531,không_hợp lắm tẩy hình,6/2/2023,22:58,5,422205673,good
16521,1798,chất_lượng,6/5/2020,1:36,5,100220035,good
16522,278,sạch sâu không_bết dính giá rẻ,13/06/2021,18:28,5,422211446,good
16523,2333,dễ_dàng thoải_mái thư_giãn,2/5/2023,19:00,5,422202253,good
16524,1310,hãng dược mỹ_phẩm không_hỉu chán_mình tặng thử không_khá khô không_làm sạch tiền carave svr xịn,25/03/2022,11:59,3,204900004,neutral
16525,596,ổn lắm,9/3/2023,16:00,5,422212100,good
16526,765,,20/09/2018,10:39,5,201600074,good
16527,1370,giá khuyến_mãi tặng kèm quà dầu hồng_không_cồn sài không_bị kích_ứng tiền shop,27/08/2024,7:12,5,422220469,good
16528,1177,ổn quà tặng kèm,21/08/2022,12:30,4,249500013,good
16529,139,viết hỗn_hợp thiên_dầu mụn mụn tẩy cảm_giác dầu đi mặt thoáng châm mụn cải_thiện rõ_rệt_trừ mụn bình_thường ưng_giá,17/06/2024,13:30,5,422204904,good
16530,299,mặt_nạ đắp nma không_thích mùi chất_liệu giấy không_thích mùi hương_liệu cân_nhắc giá rẻ,2/9/2023,15:17,3,251900019,neutral
16531,559,xài lắm kiềm dầu tốt mãi ưng_ý lưu_ý hơi khô bôi bôi vỗ_nhẹ thấm êm đầu vón nguyên_nhân dính sản_phẩm_dưỡng động_tác bôi không_miết khô rửa sạch bôi kcn vỗ nhẹ không_nên miết khắc_phục nhược_điểm bôi dặm giấy thấm bớt mồ_hôi chấm vỗ_nhẹ đừng miết miết vón,5/8/2021,20:09,5,422216416,good
16532,2997,khô review thử khô kcn ổn nâng tone nhẹ không_quá trắng phút set ưu_điểm ngoài_trời liên_tục tiếng ổn không_đổ dầu bết_rít nhẹ văn_phòng khô thử độ_ẩm vừa_phải yên_tâm,24/05/2023,16:39,5,422209420,good
16533,1321,không_đúng miêu_tả tệ,29/04/2023,0:03,1,422203776,bad
16534,2353,mùi hương dễ_chịu mát giá_thành ổn,30/04/2023,20:14,5,204100054,good
16535,563,chất nhẹ ổn hạy vệt trắng vón,14/03/2021,6:25,4,204900013,good
16536,1212,ưng_ý chê dòng kiềm dầu ổn nghèo khảo,22/04/2021,2:55,5,249500007,good
16537,2193,kém_bền_không_dùng,27/11/2020,22:30,1,422201448,bad
16538,1199,phí tiền_bạc thời,10/11/2021,13:09,1,100230057,bad
16539,2072,săn giá rẻ dưỡng ẩm_không_bị khô dạng nâng tone hơi bóng nhẹ mặc_dù dầu phết shop quá_đáo đóng_gói kỹ lắm tặng ủng_hộ shop yêu,30/03/2021,11:06,5,422207413,good
16540,39,tặng bông_tẩy hàng,23/03/2023,13:16,4,318900011,good
16541,1794,đầu hơi châm_chích sự_dụng hiệu_quả không,12/7/2020,10:17,4,100240016,good
16542,312,tốt bảng thành toàn mà_còn sạch sâu thích nước_tẩy,25/11/2020,18:06,5,205100146,good
16543,1556,dưỡng môi_mềm hồng tốt thích cực,27/04/2022,9:56,5,422209444,good
16544,2393,dễ_dàng thoải thư_giãn,28/04/2023,10:08,5,308500037,good
16545,234,thích lắm tươi_mát làn nghĩa bông_tẩy mát_rượi cực_kì,21/12/2021,12:52,5,205100136,good
16547,263,tẩy sạch,14/07/2021,10:08,5,422211446,good
16548,3042,lành_tính cảm_giác nhờn_dính mặt,26/09/2019,19:10,4,343700002,good
16549,1342,ưng serum review xài thử hiệu_quả đi nặn,15/01/2021,14:24,5,422211878,good
16550,654,tốt,5/12/2023,12:07,5,211300007,good
16551,1338,chống nắng không_bóng dầu_xài,30/06/2021,10:34,5,422207283,good
16552,2321,dễ_dàng thoải_mái thư_giãn,4/5/2023,13:43,5,422202253,good
16553,1105,nước_tẩy cocon lắm hợp dầu giá tặng dưỡng thích ẩm,16/01/2023,9:19,5,422207562,good
16554,504,xài lọ_chất thấm mùi thơm_dưỡng ẩm vừa_phải tối ngủ dậy mềm không_đổ dầu_giá trừ không_đủ ẩm bôi kcn laroche posay bôi chừng kcn ghét,31/10/2022,9:50,4,422220469,good
16555,3131,tẩy sạch tốt,3/7/2020,8:41,5,223600026,good
16556,2631,bioderma hài_lòng sữa rửa mặt dịu nhẹ ẩm tốt,22/12/2021,20:52,5,422212870,good
16557,696,đỉnh vô mát,29/04/2023,20:01,5,422200236,good
16558,2325,dễ_dàng thoải_mái thư_giãn,4/5/2023,10:05,5,308500037,good
16559,3357,sàn_phẩm tốt dịu_mẫn đỏ thuộc_mẫn đỏ rõ_rệt khuyên thử,19/09/2023,4:48,5,422203976,good
16560,1703,,13/03/2020,19:44,5,318900005,good
16561,3354,tốt hài_lòng ẩm tốt,4/8/2021,11:03,5,222600057,good
16562,2383,dễ_dàng thoải_mái thư_giãn,29/04/2023,12:10,5,308500009,good
16563,681,sạch không_gây khô thư_giãn,30/04/2023,15:12,5,422202253,good
16564,4342,hàng không_hài_lòng chất_lượng,11/4/2023,10:30,2,422207865,bad
16565,1476,tuýp hôm hôm,6/10/2021,21:31,5,204900056,good
16566,1238,mềm không_rát rẻ,11/8/2023,16:42,5,422212331,good
16567,1129,phát_hiện sài corti mặt ngứa đỏ nổi mụn kích_ứng ngứa ửng đỏ tác_dụng,1/11/2024,13:14,5,422211240,good
16568,2248,hồng xài tẩy chết tốt không_xài bha không_nên_xài ngứa,5/5/2024,16:09,5,245500002,good
16569,3782,chất_lượng hình_ảnh tặng không_tặng_chút đừng hình_ảnh tặng,31/12/2022,11:00,4,422213992,good
16570,2597,,13/10/2018,9:23,5,207500001,good
16571,2064,dầu đặc không_kiềm dầu lớp mỏng dầu hợp khô kiềm dầu tone sữa nâng,27/01/2022,9:11,3,422203146,neutral
16572,747,mỏng thịt hủ_tiếu gõ_thái mỏng_lét kiểu nốt mụn thôi_thì thử tốt tiệp_mặt,16/01/2024,10:49,5,422207417,good
16573,1114,thích đêm dạng thấm mùi thơm dễ_chịu ẩm tốt,30/10/2021,1:30,5,223600040,good
16574,2276,chất_lượng chấp_nhận,5/8/2023,14:11,3,200400004,neutral
16575,484,tốt,20/02/2023,15:45,5,422216416,good
16576,447,xài kcn laroche ý_định đổi hãng srm_xài mát cực_kì sạch mụn nổi mụn_ẩn kiên_trì mịn đẹp dầu mụn htd xét thử bảo_đảm ưng,24/12/2023,12:20,5,204900145,good
16578,2957,dầu ổn_áp cảm_nhận độ căng đắp mỏng đắp châm chích,24/06/2022,14:13,4,422201700,good
16579,737,,2/11/2022,15:09,4,100230056,good
16580,106,mùi không_nồng dễ_chịu không_rát mẩn đỏ_tẩy mặt êm hẳn,18/09/2023,18:11,5,245500009,good
16581,83,bổ_rẻ chuyên_dùng,2/7/2021,9:03,5,422211446,good
16582,1841,tốt,9/4/2024,16:43,5,224100009,good
16583,1811,mặt,26/02/2023,10:35,5,249500011,good
16584,2374,tốt,29/04/2023,18:05,5,308500009,good
16585,2451,không_ấn tượng lắm chấp_nhận cầu,1/7/2021,14:57,3,200400004,neutral
16586,3502,thích đỡ mụn sưng_viên á_mùi thơm khoái cực chấm,30/11/2021,19:07,5,225300002,good
16587,2462,mụn viêm xài mặt_nạ tràm trà đắp tối hôm hôm xẹp hẳn không_còn_đau_nhức tuyệt_vời yêu,3/9/2019,10:41,5,308500015,good
16588,1157,không_hợp hợp_sản_phẩm mặt_nạ giấy banobagi chất mặt_nạ ôm mặt màu trộm_vía hợp không_bị_kích_ứng,11/6/2024,9:45,5,422209717,good
16589,686,dễ_dàng thoải_mái giản,30/04/2023,11:25,5,308500015,good
16590,1268,sạch không_bị khô sạch dầu,18/09/2024,12:03,5,100190059,good
16591,3681,giá rẻ chất_lượng,15/03/2023,15:57,5,223600048,good
16592,1116,ưng tẩy sạch mê ê_ê,4/8/2021,16:21,5,422204884,good
16593,3603,mặt_nạ môi giá êm công_dụng tương_đối mùi thơm lỡ nuốt hơi ghê môi khô nứt tróc hiệu_quả chậm,28/08/2021,15:52,4,422218746,good
16594,2275,đỉnh chóp,11/3/2021,4:05,5,207500001,good
16595,2548,dòng boster serum eucerin mạnh_dạn hiệu_quả_thật_sự khô dòng xịt ẩm trở_nên tươi_tắn mịn_màng,12/11/2020,21:49,5,204100078,good
16596,170,aply ẩm khỏe nguyên dầu mụn serum,10/11/2022,9:20,5,208000001,good
16597,1693,sữa rửa mặt tốt cerave roche,16/10/2021,20:54,5,201600182,good
16598,4349,shop hàng đóng_gói dễ_thương đẹp giống_hình hài_lòng,8/8/2019,12:06,5,256700011,good
16599,1309,tốt,27/03/2022,19:49,5,422211878,good
16600,2891,phiên_bản mùi cực_kỳ dễ_chịu bọt thích bọt giúp hạn_chế sát khô yếu_mun,8/1/2021,8:17,5,377400001,good
16601,2336,rẻ_thích trắng cồn mắt,30/06/2021,17:51,4,365000016,good
16602,2065,mùi không_quá nồng hợp xài không_thấy kích_ứng bột,13/12/2021,20:22,5,422203145,good
16603,23,cực_kỳ hài_lòng tone quốc_dân,4/9/2023,10:08,5,318900011,good
16604,355,tẩy ưng thích không_cồn dịu nhẹ không_gây cảm_giác ý_định đổi hasaki có_giá tốt ủng_hộ,21/07/2019,19:38,5,205100146,good
16605,2403,mùi hương dễ_chịu mát giá_thành ổn,27/04/2023,12:58,5,422206537,good
16606,853,hàng đóng_gói hàng kĩ_hàng nhiệt_tình yêu yêu yêu,19/10/2021,11:26,5,253900004,good
16607,3179,mờ,3/12/2023,12:07,5,422208242,good
16608,1266,tẩy chết mặt ổn thơm,19/11/2023,9:49,5,422207812,good
16609,1123,xài đỡ_tiết dầu đẩy mụn_ẩn,13/11/2020,15:03,5,345800001,good
16610,3162,,29/01/2023,16:28,5,345800001,good
16611,365,cực thích,26/10/2018,20:01,5,422208807,good
16612,2318,dễ_dàng thoải_mái thư_giãn,4/5/2023,18:17,5,308500009,good
16613,812,review nước_tẩy hài_lòng xài thử tẩy sạch dịu dấu_hiệu ửng đỏ châm_chít tẩy hẳn ý_định nước_tẩy bioderma lựa_chọn tốt,18/05/2020,21:01,5,100230059,good
16614,456,xài mẫu chân_thực,17/08/2023,12:59,5,204900013,good
16615,398,hồi_kì đi liễu bác_sĩ xài cái_là dính rửa mặt ẩm_mịn dần khỏe hẳn mê,27/05/2023,8:16,5,422208976,good
16616,3523,không_sử_dụng chất_lượng không_đạt chuẩn,17/03/2021,11:19,1,100190059,bad
16618,681,sạch không_gây khô thư_giãn,30/04/2023,15:12,5,422205164,good
